/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
2.2465625266e-09,0.01624046548444167,2.2465625266e-09,0.9072128309070218,2.2465625266e-09,-0.030003621128534,2.2465625266e-09,0.8706112377078744
2.2471002259e-09,0.0162156185066569,2.2471002259e-09,0.9072465860864659,2.2471002259e-09,-0.02980403082735899,2.2471002259e-09,0.870410883342527
2.2481756246e-09,0.01616775675113545,2.2481756246e-09,0.9073119723935688,2.2481756246e-09,-0.02941206488116375,2.2481756246e-09,0.870017077406351
2.2486835169e-09,0.01614640715063993,2.2486835169e-09,0.9073414577721385,2.2486835169e-09,-0.02923008396784896,2.2486835169e-09,0.8698340901633199
2.2492857841e-09,0.01612212860204702,2.2492857841e-09,0.9073752563614682,2.2492857841e-09,-0.02901692682413681,2.2492857841e-09,0.8696196313882915
2.2498880512e-09,0.01609890966900064,2.2498880512e-09,0.9074078687873153,2.2498880512e-09,-0.02880678103196233,2.2498880512e-09,0.8694080744439702
2.2504903183e-09,0.0160766804891743,2.2504903183e-09,0.9074393609527701,2.2504903183e-09,-0.02860007235473661,2.2504903183e-09,0.8691998442080852
2.2510925854e-09,0.01605595394739051,2.2510925854e-09,0.9074692055822368,2.2510925854e-09,-0.02839724473759033,2.2510925854e-09,0.8689953850371209
2.2516948526e-09,0.01603612209977604,2.2516948526e-09,0.9074980182639374,2.2516948526e-09,-0.02819857354887329,2.2516948526e-09,0.8687949741956754
2.2522366833e-09,0.01601926971759521,2.2522366833e-09,0.9075228344430061,2.2522366833e-09,-0.02802337708859356,2.2522366833e-09,0.868618125466379
2.2530005965e-09,0.01599696592511241,2.2530005965e-09,0.9075561802532547,2.2530005965e-09,-0.027781962642657,2.2530005965e-09,0.8683742500765155
2.2536177419e-09,0.01598051567600199,2.2536177419e-09,0.9075813843243489,2.2536177419e-09,-0.02759172144729656,2.2536177419e-09,0.8681819121878862
2.2542348873e-09,0.01596508612733052,2.2542348873e-09,0.907605440571594,2.2542348873e-09,-0.02740582040357737,2.2542348873e-09,0.8679938235561095
2.2546294116e-09,0.01595582871543498,2.2546294116e-09,0.9076201327149025,2.2546294116e-09,-0.0272900635594988,2.2546294116e-09,0.867876612779715
2.2549666348e-09,0.01594822436218271,2.2549666348e-09,0.9076323379682404,2.2549666348e-09,-0.02719222525699085,2.2549666348e-09,0.8677775165008179
2.2556410812e-09,0.0159343291085513,2.2556410812e-09,0.9076553112796891,2.2556410812e-09,-0.02700136404730858,2.2556410812e-09,0.8675840723817982
2.256989974e-09,0.01590964467510236,2.256989974e-09,0.9076976615621917,2.256989974e-09,-0.02663999193026395,2.256989974e-09,0.8672172619642861
2.2596877597e-09,0.01587306320788097,2.2596877597e-09,0.9077677157048587,2.2596877597e-09,-0.02599707466122122,2.2596877597e-09,0.8665625352250758
2.2646877597e-09,0.01584201662391308,2.2646877597e-09,0.9078545578137391,2.2646877597e-09,-0.02511337911307948,2.2646877597e-09,0.865654942732566
2.2696877597e-09,0.01586431887627457,2.2696877597e-09,0.9078795827488684,2.2696877597e-09,-0.0246419896613062,2.2696877597e-09,0.8651590960835316
2.2746877597e-09,0.01597238840884431,2.2746877597e-09,0.9078086355236278,2.2746877597e-09,-0.02456962189619744,2.2746877597e-09,0.8650638569939164
2.2796877597e-09,0.01616894119366081,2.2796877597e-09,0.9076375207537954,2.2796877597e-09,-0.02484949497277135,2.2796877597e-09,0.8653242625457902
2.2846877597e-09,0.01637405469437491,2.2846877597e-09,0.9074468273133811,2.2846877597e-09,-0.02541069712318658,2.2846877597e-09,0.8658706584246441
2.2896877597e-09,0.01645732418061422,2.2896877597e-09,0.9073690505643316,2.2896877597e-09,-0.02616713649892203,2.2896877597e-09,0.8666175569606185
2.2927264361e-09,0.0164136697200333,2.2927264361e-09,0.907412039401417,2.2927264361e-09,-0.02668526769285561,2.2927264361e-09,0.8671324722885018
2.2957651126e-09,0.01630104819132775,2.2957651126e-09,0.9075203912265742,2.2957651126e-09,-0.02722032611110195,2.2957651126e-09,0.8676661134114365
2.2961547223e-09,0.01628241759727185,2.2961547223e-09,0.9075381654634626,2.2961547223e-09,-0.02728977841303305,2.2961547223e-09,0.8677355194062489
2.296544332e-09,0.01626353196674528,2.296544332e-09,0.9075561217372391,2.296544332e-09,-0.02735903094931125,2.296544332e-09,0.8678047421667533
