/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
5.2627555056e-09,0.9029063593065111,5.2627555056e-09,0.01075717895560338,5.2627555056e-09,0.8782567117078557,5.2627555056e-09,-0.03284157409553234
5.2716548037e-09,0.8965374251713116,5.2716548037e-09,0.01204027075209891,5.2716548037e-09,0.877922072464041,5.2716548037e-09,-0.03290520651561522
5.2813894234e-09,0.8958809995458169,5.2813894234e-09,0.01209460487438811,5.2813894234e-09,0.8779544583525548,5.2813894234e-09,-0.03336253493330812
5.2920670821e-09,0.9022300229500818,5.2920670821e-09,0.01077885799509507,5.2920670821e-09,0.8784226032635023,5.2920670821e-09,-0.03423700239746973
5.3014884183e-09,0.9112333232985211,5.3014884183e-09,0.009025141851604093,5.3014884183e-09,0.8789992276083579,5.3014884183e-09,-0.03511677166444394
5.3114834994e-09,0.9202678345376073,5.3114834994e-09,0.007343337188539413,5.3114834994e-09,0.879394402764154,5.3114834994e-09,-0.03580351267134112
5.3206731361e-09,0.9250264264107746,5.3206731361e-09,0.006717757712152941,5.3206731361e-09,0.8794534207936887,5.3206731361e-09,-0.03614340764962179
5.329998434e-09,0.9243349119839787,5.329998434e-09,0.007332033635766043,5.329998434e-09,0.8791816762830914,5.329998434e-09,-0.03619945920617285
5.340777011899999e-09,0.9165780885410757,5.340777011899999e-09,0.00977619098783131,5.340777011899999e-09,0.8784344817433318,5.340777011899999e-09,-0.03590140172559382
5.3508756869e-09,0.9048638261178937,5.3508756869e-09,0.01346470454340532,5.3508756869e-09,0.877562738767139,5.3508756869e-09,-0.03550707661229178
5.361982786e-09,0.8912329703452644,5.361982786e-09,0.01788879519939713,5.361982786e-09,0.8766577907730075,5.361982786e-09,-0.0351438610437632
5.3718679963e-09,0.8822979385326544,5.3718679963e-09,0.02075474702727908,5.3718679963e-09,0.8761133445734345,5.3718679963e-09,-0.03504974086758299
5.3774642234e-09,0.879675794718092,5.3774642234e-09,0.02142133315210533,5.3774642234e-09,0.8760125692356041,5.3774642234e-09,-0.03516624662392397
5.3830604504e-09,0.8798306858073027,5.3830604504e-09,0.02110803260764925,5.3830604504e-09,0.8760881460607118,5.3830604504e-09,-0.03541350011239481
5.3848382839e-09,0.8805789957543821,5.3848382839e-09,0.02075663268924067,5.3848382839e-09,0.8761502198408793,5.3848382839e-09,-0.03551843147245701
5.3863051385e-09,0.8813771562861838,5.3863051385e-09,0.0204125129862078,5.3863051385e-09,0.8762111686799068,5.3863051385e-09,-0.0356105861475396
5.3892388479e-09,0.8835317715316587,5.3892388479e-09,0.01950803559237143,5.3892388479e-09,0.8763709247830629,5.3892388479e-09,-0.03581822702387782
5.391982374e-09,0.8862093674724312,5.391982374e-09,0.01840144071516517,5.391982374e-09,0.8765632579338869,5.391982374e-09,-0.03603722610653124
5.394725900099999e-09,0.8895086447296683,5.394725900099999e-09,0.01706202577913474,5.394725900099999e-09,0.8767965092253022,5.394725900099999e-09,-0.03627827689646262
5.3974694262e-09,0.8933090270325402,5.3974694262e-09,0.01556540748500623,5.3974694262e-09,0.8770702828914687,5.3974694262e-09,-0.03654009314785641
5.4002129523e-09,0.8975203440816286,5.4002129523e-09,0.01394585511267922,5.4002129523e-09,0.8773815413026567,5.4002129523e-09,-0.03681873567949338
5.4029564784e-09,0.9020116344829562,5.4029564784e-09,0.01224683591926169,5.4029564784e-09,0.8777251328633815,5.4029564784e-09,-0.03710836420112291
5.4057000045e-09,0.9066705236674449,5.4057000045e-09,0.01049914917911815,5.4057000045e-09,0.8780934674878326,5.4057000045e-09,-0.0374018928031012
5.4084435306e-09,0.9113880816635244,5.4084435306e-09,0.008747880196006514,5.4084435306e-09,0.878477738206811,5.4084435306e-09,-0.03769156383045832
5.4111870567e-09,0.9160302569580157,5.4111870567e-09,0.007032403707753434,5.4111870567e-09,0.8788673558394724,5.4111870567e-09,-0.03796749639117534
5.4136925582e-09,0.9201188064226624,5.4136925582e-09,0.005530027528287081,5.4136925582e-09,0.8792197859965633,5.4136925582e-09,-0.03820127357489297
5.416939549499999e-09,0.9250370410992097,5.416939549499999e-09,0.00375183322168798,5.416939549499999e-09,0.879659796297782,5.416939549499999e-09,-0.038469154561787
5.4181431607e-09,0.92670420128211,5.4181431607e-09,0.003156555211114465,5.4181431607e-09,0.8798149227786499,5.4181431607e-09,-0.03855488747403464
5.4196266949e-09,0.9286444719299566,5.4196266949e-09,0.002453252773745399,5.4196266949e-09,0.879999910852809,5.4196266949e-09,-0.03865229713394772
5.4225937632e-09,0.9320391169254855,5.4225937632e-09,0.001247903399296618,5.4225937632e-09,0.8803385988369442,5.4225937632e-09,-0.03880660668810057
